compra_venta,cantidad,precio,ofertada_casada
C,14.0,24.18,O
C,33.0,24.00,O
C,73.0,23.99,O
C,205.0,23.79,O
C,12.3,23.71,O
C,16.8,23.71,O
C,33.0,23.50,O
C,20.8,23.18,O
C,30.0,23.01,O
C,105.0,23.00,O
C,100.0,23.00,O
C,75.0,23.00,O
C,9.4,23.00,O
C,18.0,23.00,O
C,5.6,22.71,O
C,15.6,22.71,O
C,7.9,22.71,O
C,126.5,22.25,O
C,26.3,22.18,O
C,16.5,21.50,O
C,1.1,21.39,O
C,25.6,21.18,O
C,87.0,21.00,O
C,105.0,20.99,O
C,100.0,20.99,O
C,75.0,20.99,O
C,20.0,20.51,O
C,126.5,20.25,O
C,7.1,20.00,O
C,87.0,19.50,O
C,68.0,19.00,O
C,4.7,17.00,O
C,1.1,16.39,O
C,115.0,16.00,O
C,50.0,15.00,O
C,1.1,14.39,O
C,6.3,13.80,O
C,7.2,13.10,O
C,3.0,11.98,O
C,1.0,11.98,O
C,0.1,10.00,O
C,86.0,10.00,O
C,0.1,10.00,O
C,6.6,10.00,O
C,0.1,10.00,O
C,0.1,10.00,O
C,0.1,10.00,O
C,0.1,10.00,O
C,50.0,9.99,O
C,90.0,9.25,O
C,5.7,8.00,O
C,44.3,8.00,O
C,3.0,6.98,O
C,1.0,6.98,O
C,13.0,5.32,O
C,85.1,5.32,O
C,6.6,5.00,O
C,90.0,2.25,O
C,52.0,2.13,O
C,100.0,2.10,O
C,40.0,2.00,O
C,10.0,2.00,O
C,0.1,2.00,O
C,4.0,1.98,O
C,91.5,1.75,O
C,93.8,1.50,O
C,70.0,1.50,O
C,91.5,1.25,O
C,52.0,1.13,O
C,70.0,1.10,O
C,93.8,1.00,O
C,0.1,1.00,O
C,19.9,1.00,O
C,0.1,1.00,O
C,50.0,1.00,O
C,15.1,0.50,O
C,13.4,0.50,O
C,24.0,0.50,O
C,90.0,0.50,O
C,53.0,0.20,O
C,48.8,0.20,O
C,53.0,0.10,O
C,16.7,0.10,O
C,32.0,0.10,O
C,105.2,0,O
C,5065.6,0,O
C,150.0,0,O
C,1.0,0,O
C,20.0,0,O
C,20.0,0,O
C,20.0,0,O
C,4409.6,0,O
V,7.6,0,O
V,6.9,0,O
V,0.9,0,O
V,0.2,0,O
V,10.4,0,O
V,8.3,0,O
V,119.4,0,O
V,4.1,0,O
V,15.0,0,O
V,0.1,0,O
V,0.3,0,O
V,1.3,0,O
V,4.0,0,O
V,0.5,0,O
V,45.2,0,O
V,3.1,0,O
V,32.0,0,O
V,1.5,0,O
V,1.6,0,O
V,8.0,0,O
V,0.1,0,O
V,0.1,0,O
V,0.6,0,O
V,0.1,0,O
V,0.6,0,O
V,0.2,0,O
V,1.0,0,O
V,0.1,0,O
V,0.3,0,O
V,13.9,0,O
V,9.3,0,O
V,34.6,0,O
V,14.9,0,O
V,8.5,0,O
V,5.8,0,O
V,3.9,0,O
V,1.0,0,O
V,2.9,0,O
V,1.9,0,O
V,1.4,0,O
V,11.7,0,O
V,0.6,0,O
V,2.0,0,O
V,7.0,0,O
V,24.9,0,O
V,0.1,0,O
V,9.8,0,O
V,13.5,0,O
V,13.7,0,O
V,2.1,0,O
V,2.7,0,O
V,7.4,0,O
V,1.7,0,O
V,5.6,0,O
V,2.5,0,O
V,5.2,0,O
V,363.2,0,O
V,31.0,0,O
V,31.0,0,O
V,55.7,0,O
V,37.0,0,O
V,13.8,0,O
V,12.8,0,O
V,13.1,0,O
V,37.0,0,O
V,19.0,0,O
V,37.0,0,O
V,10.4,0,O
V,23.2,0,O
V,10.3,0,O
V,92.7,0,O
V,12.7,0,O
V,49.9,0,O
V,48.2,0,O
V,127.2,0,O
V,25.8,0,O
V,0.2,0,O
V,2.6,0,O
V,0.9,0,O
V,56.3,0,O
V,1.6,0,O
V,43.0,0,O
V,0.8,0,O
V,49.7,0,O
V,171.0,0,O
V,171.0,0,O
V,180.0,0,O
V,161.0,0,O
V,180.0,0,O
V,180.0,0,O
V,161.0,0,O
V,170.0,0,O
V,170.0,0,O
V,157.0,0,O
V,170.0,0,O
V,112.0,0,O
V,135.0,0,O
V,150.0,0,O
V,24.9,0,O
V,0.3,0,O
V,9.0,0,O
V,13.5,0,O
V,13.0,0,O
V,24.7,0,O
V,24.7,0,O
V,7.6,0,O
V,0.5,0,O
V,0.6,0,O
V,0.8,0,O
V,76.0,0,O
V,41.1,0,O
V,75.3,0,O
V,77.3,0,O
V,42.0,0,O
V,3.2,0,O
V,1.0,0,O
V,0.2,0,O
V,17.6,0,O
V,0.7,0,O
V,16.5,0,O
V,3.7,0,O
V,0.8,0,O
V,2.0,0,O
V,0.5,0,O
V,1.1,0,O
V,6.2,0,O
V,6.2,0,O
V,1.4,0,O
V,15.1,0,O
V,16.8,0,O
V,23.6,0,O
V,5.9,0,O
V,0.6,0,O
V,0.1,0,O
V,1.0,0,O
V,10.8,0,O
V,6.1,0,O
V,15.5,0,O
V,175.0,0,O
V,120.0,0,O
V,11.0,0,O
V,3.5,0,O
V,0.1,0,O
V,0.1,0,O
V,1.3,0,O
V,224.2,0,O
V,0.9,0,O
V,16.8,0,O
V,0.3,0,O
V,2.5,0,O
V,0.2,0,O
V,0.5,0,O
V,5.1,0,O
V,1.6,0,O
V,2.4,0,O
V,6.0,0,O
V,3.0,0,O
V,0.4,0,O
V,4.8,0,O
V,0.2,0,O
V,0.5,0,O
V,2.9,0,O
V,1.2,0,O
V,0.9,0,O
V,13.6,0,O
V,1.3,0,O
V,6.1,0,O
V,6.3,0,O
V,5.7,0,O
V,6.4,0,O
V,6.1,0,O
V,5.0,0,O
V,4.0,0,O
V,3.8,0,O
V,2.2,0,O
V,0.5,0,O
V,3.4,0,O
V,3.9,0,O
V,1.2,0,O
V,4.1,0,O
V,4.3,0,O
V,3.7,0,O
V,0.2,0,O
V,1.2,0,O
V,2.7,0,O
V,0.4,0,O
V,7.1,0,O
V,0.6,0,O
V,0.6,0,O
V,41.8,0,O
V,56.1,0,O
V,1.0,0,O
V,0.8,0,O
V,4.3,0,O
V,3.4,0,O
V,6.7,0,O
V,13.1,0,O
V,2.0,0,O
V,3.4,0,O
V,1.0,0,O
V,150.0,0,O
V,25.4,0,O
V,87.1,0,O
V,4.0,0,O
V,18.1,0,O
V,4.3,0,O
V,4.7,0,O
V,12.1,0,O
V,8.5,0,O
V,5.9,0,O
V,2.1,0,O
V,2.8,0,O
V,2.6,0,O
V,37.0,0,O
V,6.7,0,O
V,27.6,0,O
V,2.0,0,O
V,6.7,0,O
V,14.9,0,O
V,0.2,0,O
V,12.0,0,O
V,1.1,0,O
V,4.6,0,O
V,15.0,0,O
V,5.5,0,O
V,13.9,0,O
V,1.2,0,O
V,0.3,0,O
V,26.3,0,O
V,0.1,0,O
V,2.9,0,O
V,65.0,0,O
V,23.6,0,O
V,4.2,0,O
V,13.0,0,O
V,72.1,0,O
V,16.2,0,O
V,12.2,0,O
V,2.3,0,O
V,2.6,0,O
V,5.3,0,O
V,14.2,0,O
V,12.4,0,O
V,49.0,0,O
V,7.9,0,O
V,406.3,0,O
V,4.0,0,O
V,163.2,0,O
V,16.4,0,O
V,31.6,0,O
V,6.0,0,O
V,71.1,0,O
V,67.0,0,O
V,2.3,0,O
V,2.9,0,O
V,43.1,0,O
V,12.6,0,O
V,23.4,0,O
V,50.9,0,O
V,2.3,0,O
V,5.2,0,O
V,31.1,0,O
V,2.2,0,O
V,17.9,0,O
V,122.7,0,O
V,22.9,0,O
V,45.9,0,O
V,16.3,0,O
V,1.6,0,O
V,15.2,0,O
V,19.0,0,O
V,3.9,0,O
V,15.2,0,O
V,7.9,0,O
V,1.5,0,O
V,15.9,0,O
V,23.2,0,O
V,28.8,0,O
V,6.9,0,O
V,18.9,0,O
V,0.8,0,O
V,12.3,0,O
V,20.0,0,O
V,18.0,0,O
V,18.6,0,O
V,37.3,0,O
V,20.0,0,O
V,20.0,0,O
V,35.0,0,O
V,7.4,0,O
V,29.5,0,O
V,32.0,0,O
V,19.4,0,O
V,0.5,0,O
V,25.8,0,O
V,21.0,0,O
V,2.6,0,O
V,10.7,0,O
V,13.6,0,O
V,2.7,0,O
V,1.3,0,O
V,18.6,0,O
V,31.9,0,O
V,7.4,0,O
V,3.5,0,O
V,16.5,0,O
V,1.5,0,O
V,2.8,0,O
V,0.7,0,O
V,16.4,0,O
V,47.7,0,O
V,6.7,0,O
V,16.3,0,O
V,22.9,0,O
V,2.2,0,O
V,1.8,0,O
V,10.4,0,O
V,7.7,0,O
V,17.6,0,O
V,17.6,0,O
V,6.8,0,O
V,34.8,0,O
V,26.7,0,O
V,24.1,0,O
V,24.4,0,O
V,19.0,0,O
V,4.2,0,O
V,119.4,0,O
V,3.7,0,O
V,222.0,0,O
V,88.1,0,O
V,11.5,0,O
V,39.7,0,O
V,85.2,0,O
V,29.6,0,O
V,50.0,0,O
V,26.4,0,O
V,21.8,0,O
V,7.6,0,O
V,5.9,0,O
V,383.4,0,O
V,2.6,0,O
V,14.3,0,O
V,41.0,0,O
V,1.6,0,O
V,6.1,0,O
V,4.7,0,O
V,6.1,0,O
V,17.0,0,O
V,3.2,0,O
V,16.6,0,O
V,23.2,0,O
V,0.8,0,O
V,0.8,0,O
V,14.8,0,O
V,1.1,0,O
V,28.1,0,O
V,0.3,0,O
V,1.8,0,O
V,1.2,0,O
V,4.9,0,O
V,40.0,0,O
V,0.9,0,O
V,0.9,0,O
V,0.9,0,O
V,0.1,0,O
V,11.1,0,O
V,53.7,0,O
V,1.9,0,O
V,15.5,0,O
V,67.4,0,O
V,20.1,0,O
V,18.6,0,O
V,23.5,0,O
V,9.6,0,O
V,82.3,0,O
V,6.5,0,O
V,1.1,0,O
V,13.2,0,O
V,36.6,0,O
V,67.5,0,O
V,25.0,0,O
V,4.2,0,O
V,23.1,0,O
V,50.2,0,O
V,11.0,0,O
V,0.5,0,O
V,5.2,0,O
V,0.4,0,O
V,1.8,0,O
V,0.5,0,O
V,4.3,0,O
V,2.3,0,O
V,0.4,0,O
V,12.8,0,O
V,3.0,0,O
V,0.7,0,O
V,2.0,0,O
V,7.2,0,O
V,4.9,0,O
V,4.2,0,O
V,9.5,0,O
V,20.0,0,O
V,38.9,0,O
V,48.0,0,O
V,4.2,0,O
V,44.0,0,O
V,47.0,0,O
V,14.5,0,O
V,20.0,0,O
V,11.9,0,O
V,34.0,0,O
V,9.5,0,O
V,28.8,0,O
V,40.0,0,O
V,7.1,0,O
V,5.4,0,O
V,9.1,0,O
V,1.8,0,O
V,1.3,0,O
V,28.9,0,O
V,10.4,0,O
V,9.4,0,O
V,2.0,0,O
V,6.9,0,O
V,6.8,0,O
V,24.0,0,O
V,12.7,0,O
V,12.9,0,O
V,23.7,0,O
V,67.5,0,O
V,2.0,0,O
V,3.2,0,O
V,19.1,0,O
V,19.6,0,O
V,22.1,0,O
V,22.7,0,O
V,20.0,0,O
V,15.5,0,O
V,10.5,0,O
V,13.5,0,O
V,30.0,0,O
V,2.3,0,O
V,2.0,0,O
V,11.3,0,O
V,8.4,0,O
V,34.0,0,O
V,78.3,0,O
V,32.5,0,O
V,182.5,0,O
V,42.7,0,O
V,57.0,0,O
V,8.8,0,O
V,3.6,0,O
V,10.0,0,O
V,19.1,0,O
V,42.0,0,O
V,40.0,0,O
V,40.0,0,O
V,40.0,0,O
V,13.9,0,O
V,19.6,0,O
V,17.3,0,O
V,17.0,0,O
V,42.3,0,O
V,20.0,0,O
V,42.4,0,O
V,30.0,0,O
V,7.1,0,O
V,7.7,0,O
V,40.0,0,O
V,43.6,0,O
V,2.9,0,O
V,9.8,0,O
V,3.7,0,O
V,2.1,0,O
V,13.8,0,O
V,5.7,0,O
V,2.0,0,O
V,0.4,0,O
V,0.8,0,O
V,1.1,0,O
V,12.9,0,O
V,1.4,0,O
V,0.9,0,O
V,0.4,0,O
V,1.0,0,O
V,2.9,0,O
V,3.7,0,O
V,1.0,0,O
V,0.9,0,O
V,0.8,0,O
V,2.1,0,O
V,2.4,0,O
V,9.9,0,O
V,0.4,0,O
V,2.4,0,O
V,0.9,0,O
V,3.4,0,O
V,2.9,0,O
V,1.8,0,O
V,0.7,0,O
V,6.2,0,O
V,1.9,0,O
V,0.3,0,O
V,1.4,0,O
V,0.5,0,O
V,0.1,0,O
V,3.2,0,O
V,4.9,0,O
V,5.0,0,O
V,1.0,0,O
V,2.0,0,O
V,4.0,0,O
V,4.0,0,O
V,3.5,0,O
V,56.7,0,O
V,14.7,0,O
V,18.5,0,O
V,32.4,0,O
V,10.6,0,O
V,2.7,0,O
V,125.8,0,O
V,51.9,0,O
V,118.6,0,O
V,3.5,0,O
V,0.5,0,O
V,4.0,0,O
V,6.5,0,O
V,27.4,0,O
V,0.1,0,O
V,0.2,0,O
V,124.9,0,O
V,1.4,0,O
V,0.1,0,O
V,11.9,0,O
V,11.0,0,O
V,14.2,0,O
V,7.0,0,O
V,10.7,0,O
V,14.0,0,O
V,11.7,0,O
V,252.2,0,O
V,39.3,0,O
V,14.0,0,O
V,14.2,0,O
V,15.6,0,O
V,17.0,0,O
V,16.3,0,O
V,15.5,0,O
V,12.6,0,O
V,14.8,0,O
V,15.9,0,O
V,16.5,0,O
V,17.0,0,O
V,16.9,0,O
V,16.5,0,O
V,15.9,0,O
V,15.8,0,O
V,0.5,0,O
V,2.2,0,O
V,2.3,0,O
V,0.5,0,O
V,26.4,0,O
V,2.7,0,O
V,1.3,0,O
V,96.0,0,O
V,2.5,0,O
V,18.0,0,O
V,2.0,0,O
V,13.3,0,O
V,48.6,0,O
V,9.0,0,O
V,50.0,0,O
V,35.0,0,O
V,8.5,0,O
V,21.3,0,O
V,11.5,0,O
V,23.5,0,O
V,4.0,0,O
V,5.2,0,O
V,5.1,0,O
V,3.9,0,O
V,3.8,0,O
V,3.7,0,O
V,5.2,0,O
V,4.2,0,O
V,5.2,0,O
V,8.4,0,O
V,5.7,0,O
V,5.2,0,O
V,0.5,0,O
V,40.8,0,O
V,7.7,0,O
V,6.6,0,O
V,0.2,0,O
V,1.7,0,O
V,0.5,0,O
V,8.3,0,O
V,0.2,0,O
V,10.4,0,O
V,0.5,0,O
V,4.1,0,O
V,1.3,0,O
V,0.2,0,O
V,2.9,0,O
V,14.1,0,O
V,18.0,0,O
V,2.5,0,O
V,0.8,0,O
V,1.4,0,O
V,6.9,0,O
V,3.8,0,O
V,10.2,0,O
V,24.4,0,O
V,5.5,0,O
V,3.5,0,O
V,26.0,0,O
V,2.9,0,O
V,8.4,0,O
V,13.0,0,O
V,13.0,0,O
V,20.9,0,O
V,12.2,0,O
V,6.0,0,O
V,6.2,0,O
V,21.4,0,O
V,22.0,0,O
V,14.2,0,O
V,17.9,0,O
V,17.9,0,O
V,17.3,0,O
V,17.3,0,O
V,23.6,0,O
V,5.7,0,O
V,4.2,0,O
V,9.0,0,O
V,7.4,0,O
V,22.0,0,O
V,8.3,0,O
V,4.8,0,O
V,34.0,0,O
V,200.0,0,O
V,46.0,0,O
V,19.2,0,O
V,24.5,0,O
V,8.0,0,O
V,21.2,0,O
V,3961.9,0,O
V,95.6,0,O
V,44.4,0,O
V,30.9,0,O
V,288.6,0,O
V,986.0,0,O
V,1060.0,0,O
V,679.3,0,O
V,675.7,0,O
V,165.0,0,O
V,74.0,0,O
V,120.6,0,O
V,151.0,0,O
V,154.5,0,O
V,141.3,0,O
V,153.4,0,O
V,225.0,0,O
V,312.9,0,O
V,130.0,0,O
V,77.7,0,O
V,35.1,0,O
V,2.5,0,O
V,0.6,0,O
V,40.7,0,O
V,98.0,0,O
V,146.1,0,O
V,0.2,0,O
V,0.8,0,O
V,0.1,0,O
V,1.6,0,O
V,4.7,0,O
V,1.9,0,O
V,0.3,0,O
V,1.4,0,O
V,5.2,0,O
V,21.8,0,O
V,2.1,0,O
V,46.0,0,O
V,1.4,0,O
V,627.5,0,O
V,11.5,0,O
V,20.8,0,O
V,29.9,0,O
V,13.5,0,O
V,4.4,0,O
V,14.3,0,O
V,42.7,0,O
V,2.6,0,O
V,267.8,0,O
V,6.9,0,O
V,5.2,0,O
V,4.7,0,O
V,4.8,0,O
V,3.2,0,O
V,3.6,0,O
V,3.6,0,O
V,3.6,0,O
V,3.3,0,O
V,3.6,0,O
V,3.5,0,O
V,0.9,0,O
V,11.6,0,O
V,0.1,0,O
V,0.2,0,O
V,0.1,0,O
V,7.5,0,O
V,8.5,0,O
V,0.1,0,O
V,0.4,0,O
V,3.4,0,O
V,640.0,0,O
V,4.8,0,O
V,21.2,0,O
V,0.3,0,O
V,1.3,0,O
V,8.7,0,O
V,0.6,0,O
V,0.1,0,O
V,5.8,0,O
V,5.1,0,O
V,1.0,0,O
V,5.6,0,O
V,1.7,0,O
V,15.1,0,O
V,22.4,0,O
V,10.1,0,O
V,2.2,0,O
V,2.1,0,O
V,8.3,0,O
V,4.4,0,O
V,4.7,0,O
V,6.0,0,O
V,4.2,0,O
V,0.4,0,O
