compra_venta,cantidad,precio,ofertada_casada
C,1.7,80.00,O
C,2.3,80.00,O
C,14.8,80.00,O
C,4.0,80.00,O
C,0.3,80.00,O
C,0.4,80.00,O
C,1.4,80.00,O
C,0.4,80.00,O
C,0.7,80.00,O
C,0.1,78.00,O
C,22.4,78.00,O
C,16.9,77.00,O
C,0.5,75.00,O
C,0.2,75.00,O
C,1.4,75.00,O
C,0.1,75.00,O
C,0.2,75.00,O
C,7.3,75.00,O
C,7.7,75.00,O
C,0.3,75.00,O
C,0.2,75.00,O
C,21.7,75.00,O
C,6.3,75.00,O
C,1.3,75.00,O
C,0.6,70.00,O
C,11.1,70.00,O
C,3.7,70.00,O
C,4.0,70.00,O
C,12.5,70.00,O
C,24.1,70.00,O
C,0.2,70.00,O
C,0.2,70.00,O
C,0.8,70.00,O
C,1.2,70.00,O
C,4.3,70.00,O
C,3.1,70.00,O
C,2.1,70.00,O
C,3.7,70.00,O
C,7.0,70.00,O
C,0.3,70.00,O
C,8.3,70.00,O
C,2.8,70.00,O
C,1.9,70.00,O
C,0.2,70.00,O
C,9.1,70.00,O
C,3.6,70.00,O
C,0.5,70.00,O
C,0.3,70.00,O
C,8.4,70.00,O
C,1.0,70.00,O
C,4.9,70.00,O
C,16.6,70.00,O
C,4.6,70.00,O
C,0.6,70.00,O
C,1.1,70.00,O
C,9.0,70.00,O
C,12.1,70.00,O
C,11.8,70.00,O
C,2.3,70.00,O
C,0.1,70.00,O
C,0.3,70.00,O
C,3.5,70.00,O
C,0.5,70.00,O
C,1.8,70.00,O
C,2.9,70.00,O
C,7.9,70.00,O
C,0.5,70.00,O
C,0.3,70.00,O
C,1.5,70.00,O
C,0.1,70.00,O
C,0.2,70.00,O
C,0.1,70.00,O
C,7.7,70.00,O
C,26.5,70.00,O
C,0.1,70.00,O
C,3.0,70.00,O
C,24.0,70.00,O
C,0.7,70.00,O
C,0.1,70.00,O
C,0.1,70.00,O
C,0.6,70.00,O
C,16.5,70.00,O
C,11.6,70.00,O
C,3.3,70.00,O
C,9.8,70.00,O
C,0.4,70.00,O
C,6.4,65.00,O
C,1.0,65.00,O
C,0.3,65.00,O
C,0.3,65.00,O
C,1.3,65.00,O
C,0.2,65.00,O
C,18.2,65.00,O
C,0.1,65.00,O
C,5.6,65.00,O
C,36.4,60.00,O
C,21.2,60.00,O
C,44.3,60.00,O
C,0.7,60.00,O
C,0.4,60.00,O
C,1.4,60.00,O
C,11.8,60.00,O
C,1.8,60.00,O
C,3.2,60.00,O
C,1.0,57.40,O
C,39.7,56.34,O
C,1.0,54.40,O
C,111.9,54.17,O
C,3.8,54.17,O
C,20.8,54.17,O
C,6.7,54.17,O
C,6.2,54.17,O
C,38.3,54.17,O
C,2.8,54.17,O
C,0.3,54.17,O
C,0.1,54.17,O
C,0.4,54.17,O
C,4.3,54.17,O
C,0.2,54.17,O
C,0.5,54.17,O
C,8.1,54.17,O
C,14.2,54.17,O
C,6.6,54.17,O
C,5.1,54.17,O
C,1.7,54.17,O
C,1.1,54.17,O
C,5.7,54.17,O
C,12.6,54.17,O
C,0.2,54.17,O
C,327.9,52.68,O
C,39.7,52.34,O
C,37.8,52.17,O
C,9.6,52.17,O
C,2.0,50.00,O
C,50.0,50.00,O
C,5.0,50.00,O
C,30.0,50.00,O
C,7.1,50.00,O
C,0.5,50.00,O
C,0.3,50.00,O
C,2.6,50.00,O
C,1.9,50.00,O
C,29.8,48.34,O
C,5.3,48.00,O
C,75.0,44.99,O
C,75.0,44.97,O
C,29.8,44.34,O
C,30.8,44.17,O
C,22.9,44.00,O
C,75.0,42.47,O
C,75.0,42.45,O
C,29.8,41.34,O
C,0.1,40.89,O
C,3.2,40.77,O
C,29.8,38.34,O
C,24.3,38.17,O
C,4.3,38.17,O
C,10.0,37.68,O
C,10.0,37.18,O
C,14.8,37.01,O
C,40.0,37.01,O
C,6.5,37.01,O
C,40.0,37.01,O
C,40.0,37.01,O
C,10.0,36.68,O
C,7.6,36.67,O
C,10.9,36.67,O
C,10.1,36.67,O
C,10.0,36.18,O
C,0.1,35.90,O
C,12.6,35.90,O
C,10.0,35.68,O
C,10.0,35.18,O
C,30.0,35.01,O
