compra_venta,cantidad,precio,ofertada_casada
V,0.1,0,O
V,47.0,0,O
V,3.0,0,O
V,12.4,0,O
V,49.0,0,O
V,18.8,0,O
V,7.9,0,O
V,0.9,0,O
V,8.9,0,O
V,1.9,0,O
V,0.3,0,O
V,0.2,0,O
V,0.6,0,O
V,1.1,0,O
V,233.8,0,O
V,4.0,0,O
V,57.6,0,O
V,150.1,0,O
V,0.5,0,O
V,54.4,0,O
V,12.6,0,O
V,5.7,0,O
V,18.2,0,O
V,8.5,0,O
V,28.9,0,O
V,35.8,0,O
V,7.3,0,O
V,14.0,0,O
V,39.3,0,O
V,2.9,0,O
V,24.7,0,O
V,0.3,0,O
V,24.9,0,O
V,24.7,0,O
V,9.0,0,O
V,13.5,0,O
V,14.0,0,O
V,0.5,0,O
V,7.6,0,O
V,1.2,0,O
V,1.4,0,O
V,2.0,0,O
V,34.7,0,O
V,40.0,0,O
V,5.0,0,O
V,2.0,0,O
V,1.2,0,O
V,1.0,0,O
V,4.0,0,O
V,0.6,0,O
V,1.0,0,O
V,0.9,0,O
V,1.0,0,O
V,0.9,0,O
V,0.1,0,O
V,0.9,0,O
V,13.1,0,O
V,0.2,0,O
V,54.6,0,O
V,45.0,0,O
V,0.5,0,O
V,0.7,0,O
V,13.0,0,O
V,8.0,0,O
V,3.3,0,O
V,4.1,0,O
V,3.2,0,O
V,20.5,0,O
V,24.5,0,O
V,21.1,0,O
V,23.7,0,O
V,5.3,0,O
V,11.0,0,O
V,34.0,0,O
V,25.0,0,O
V,12.3,0,O
V,2.4,0,O
V,1.1,0,O
V,57.8,0,O
V,13.2,0,O
V,36.0,0,O
V,43.3,0,O
V,12.7,0,O
V,2.7,0,O
V,16.1,0,O
V,6.8,0,O
V,7.7,0,O
V,3.6,0,O
V,0.2,0,O
V,3.7,0,O
V,161.4,0,O
V,0.1,0,O
V,9.5,0,O
V,26.7,0,O
V,9.5,0,O
V,2.5,0,O
V,2.5,0,O
V,13.1,0,O
V,14.8,0,O
V,2.1,0,O
V,4.7,0,O
V,169.3,0,O
V,4.6,0,O
V,0.9,0,O
V,4.0,0,O
V,19.6,0,O
V,10.0,0,O
V,0.7,0,O
V,2.1,0,O
V,2.5,0,O
V,1.7,0,O
V,12.5,0,O
V,0.4,0,O
V,4.1,0,O
V,9.0,0,O
V,2.3,0,O
V,30.0,0,O
V,55.4,0,O
V,6.4,0,O
V,2.8,0,O
V,105.9,0,O
V,2.8,0,O
V,16.1,0,O
V,2.0,0,O
V,21.3,0,O
V,0.7,0,O
V,0.6,0,O
V,29.0,0,O
V,98.0,0,O
V,12.6,0,O
V,106.7,0,O
V,8.4,0,O
V,1.2,0,O
V,5.9,0,O
V,410.9,0,O
V,2.7,0,O
V,6.5,0,O
V,41.1,0,O
V,1.8,0,O
V,6.1,0,O
V,9.3,0,O
V,1.1,0,O
V,14.3,0,O
V,34.8,0,O
V,0.9,0,O
V,3.1,0,O
V,59.3,0,O
V,14.8,0,O
V,13.8,0,O
V,14.0,0,O
V,15.0,0,O
V,9.0,0,O
V,1.0,0,O
V,2.0,0,O
V,1.1,0,O
V,50.0,0,O
V,40.5,0,O
V,72.9,0,O
V,29.7,0,O
V,23.4,0,O
V,26.7,0,O
V,0.7,0,O
V,0.3,0,O
V,1.8,0,O
V,0.1,0,O
V,8.3,0,O
V,6.5,0,O
V,19.0,0,O
V,22.3,0,O
V,12.8,0,O
V,11.5,0,O
V,0.1,0,O
V,43.6,0,O
V,0.4,0,O
V,1.8,0,O
V,42.0,0,O
V,3.7,0,O
V,2.0,0,O
V,2.5,0,O
V,18.4,0,O
V,0.7,0,O
V,28.8,0,O
V,6.2,0,O
V,1.4,0,O
V,6.8,0,O
V,12.3,0,O
V,11.9,0,O
V,0.4,0,O
V,0.3,0,O
V,33.7,0,O
V,9.8,0,O
V,1.1,0,O
V,3.2,0,O
V,6.9,0,O
V,33.0,0,O
V,0.1,0,O
V,21.5,0,O
V,2.3,0,O
V,0.8,0,O
V,23.5,0,O
V,4.5,0,O
V,10.4,0,O
V,1.0,0,O
V,9.4,0,O
V,9.5,0,O
V,0.1,0,O
V,48.6,0,O
V,7.1,0,O
V,36.0,0,O
V,35.0,0,O
V,1.3,0,O
V,9.1,0,O
V,9.5,0,O
V,49.0,0,O
V,0.7,0,O
V,4.8,0,O
V,1.6,0,O
V,0.7,0,O
V,2.0,0,O
V,7.7,0,O
V,19.1,0,O
V,1.8,0,O
V,27.8,0,O
V,0.5,0,O
V,48.6,0,O
V,48.7,0,O
V,49.0,0,O
V,35.0,0,O
V,44.0,0,O
V,44.0,0,O
V,0.4,0,O
V,3.8,0,O
V,7.5,0,O
V,16.4,0,O
V,16.3,0,O
V,20.7,0,O
V,67.3,0,O
V,6.7,0,O
V,0.6,0,O
V,16.9,0,O
V,0.8,0,O
V,173.0,0,O
V,2.5,0,O
V,3.1,0,O
V,76.1,0,O
V,4.4,0,O
V,52.8,0,O
V,32.8,0,O
V,4.7,0,O
V,6.2,0,O
V,13.4,0,O
V,14.5,0,O
V,35.5,0,O
V,11.5,0,O
V,2.6,0,O
V,4.9,0,O
V,2.9,0,O
V,13.5,0,O
V,7.2,0,O
V,0.5,0,O
V,9.9,0,O
V,19.2,0,O
V,13.9,0,O
V,14.0,0,O
V,18.7,0,O
V,51.0,0,O
V,2.1,0,O
V,22.0,0,O
V,3.0,0,O
V,17.8,0,O
V,3.6,0,O
V,2.5,0,O
V,1.1,0,O
V,21.8,0,O
V,4.5,0,O
V,30.0,0,O
V,48.0,0,O
V,30.0,0,O
V,45.0,0,O
V,8.7,0,O
V,49.0,0,O
V,4.9,0,O
V,37.1,0,O
V,10.3,0,O
V,93.0,0,O
V,5.8,0,O
V,4.1,0,O
V,3.6,0,O
V,2.0,0,O
V,12.9,0,O
V,8.9,0,O
V,0.7,0,O
V,1.9,0,O
V,0.7,0,O
V,18.9,0,O
V,3.5,0,O
V,9.0,0,O
V,30.8,0,O
V,19.6,0,O
V,23.6,0,O
V,16.2,0,O
V,26.3,0,O
V,30.5,0,O
V,20.6,0,O
V,28.8,0,O
V,29.9,0,O
V,21.6,0,O
V,31.0,0,O
V,19.6,0,O
V,0.2,0,O
V,127.0,0,O
V,1.6,0,O
V,9.7,0,O
V,149.8,0,O
V,2.4,0,O
V,10.8,0,O
V,11.6,0,O
V,2.2,0,O
V,45.9,0,O
V,22.9,0,O
V,19.0,0,O
V,3.4,0,O
V,19.2,0,O
V,14.8,0,O
V,4.6,0,O
V,15.7,0,O
V,1.4,0,O
V,3.3,0,O
V,12.0,0,O
V,38.0,0,O
V,24.8,0,O
V,6.9,0,O
V,8.2,0,O
V,28.0,0,O
V,21.0,0,O
V,29.0,0,O
V,29.0,0,O
V,28.0,0,O
V,38.0,0,O
V,21.0,0,O
V,34.5,0,O
V,0.8,0,O
V,7.4,0,O
V,33.5,0,O
V,2.9,0,O
V,0.6,0,O
V,27.8,0,O
V,3.1,0,O
V,2.2,0,O
V,2.8,0,O
V,22.0,0,O
V,9.8,0,O
V,13.7,0,O
V,0.4,0,O
V,8.0,0,O
V,3.0,0,O
V,0.9,0,O
V,3.5,0,O
V,26.3,0,O
V,0.5,0,O
V,3.4,0,O
V,8.0,0,O
V,0.1,0,O
V,0.4,0,O
V,3.4,0,O
V,0.7,0,O
V,0.2,0,O
V,3.6,0,O
V,0.1,0,O
V,5.7,0,O
V,3.1,0,O
V,2.4,0,O
V,0.5,0,O
V,3.3,0,O
V,0.2,0,O
V,2.3,0,O
V,0.6,0,O
V,21.7,0,O
V,8.9,0,O
V,1.7,0,O
V,1.8,0,O
V,20.4,0,O
V,5.0,0,O
V,1.7,0,O
V,0.7,0,O
V,0.2,0,O
V,10.9,0,O
V,14.9,0,O
V,17.9,0,O
V,10.9,0,O
V,18.4,0,O
V,14.0,0,O
V,17.4,0,O
V,19.7,0,O
V,14.4,0,O
V,11.8,0,O
V,18.4,0,O
V,14.9,0,O
V,14.4,0,O
V,4.8,0,O
V,5.7,0,O
V,7.0,0,O
V,3.0,0,O
V,9.0,0,O
V,2.7,0,O
V,175.0,0,O
V,91.0,0,O
V,34.8,0,O
V,241.4,0,O
V,6.8,0,O
V,52.1,0,O
V,35.1,0,O
V,26.5,0,O
V,77.4,0,O
V,14.1,0,O
V,14.2,0,O
V,14.2,0,O
V,39.1,0,O
V,14.2,0,O
V,280.8,0,O
V,15.0,0,O
V,14.6,0,O
V,20.7,0,O
V,12.3,0,O
V,30.8,0,O
V,165.0,0,O
V,140.0,0,O
V,120.6,0,O
V,176.0,0,O
V,165.2,0,O
V,155.2,0,O
V,170.0,0,O
V,324.0,0,O
V,225.0,0,O
V,35.1,0,O
V,3.9,0,O
V,81.4,0,O
V,0.8,0,O
V,20.3,0,O
V,98.0,0,O
V,0.1,0,O
V,0.8,0,O
V,0.1,0,O
V,171.8,0,O
V,0.6,0,O
V,857.9,0,O
V,1.5,0,O
V,46.0,0,O
V,10.7,0,O
V,0.5,0,O
V,2.2,0,O
V,22.0,0,O
V,4.4,0,O
V,13.5,0,O
V,12.9,0,O
V,14.3,0,O
V,22.9,0,O
V,0.6,0,O
V,29.9,0,O
V,4.4,0,O
V,1.0,0,O
V,0.2,0,O
V,253.5,0,O
V,2.2,0,O
V,2.1,0,O
V,5.0,0,O
V,3.0,0,O
V,3.1,0,O
V,2.9,0,O
V,2.7,0,O
V,3.0,0,O
V,3.0,0,O
V,3.0,0,O
V,3.5,0,O
V,4.3,0,O
V,3.1,0,O
V,3.3,0,O
V,4.3,0,O
V,1.7,0,O
V,4.4,0,O
V,2.7,0,O
V,4.4,0,O
V,4.4,0,O
V,6.6,0,O
V,8.7,0,O
V,37.5,0,O
V,3.2,0,O
V,0.2,0,O
V,9.6,0,O
V,0.9,0,O
V,24.5,0,O
V,0.1,0,O
V,0.2,0,O
V,0.1,0,O
V,0.1,0,O
V,0.4,0,O
V,21.3,0,O
V,4.8,0,O
V,0.1,0,O
V,7.5,0,O
V,0.3,0,O
V,0.2,0,O
V,0.9,0,O
V,2.4,0,O
V,5.9,0,O
V,8.4,0,O
V,5.8,0,O
V,2.6,0,O
V,8.5,0,O
V,0.3,0,O
V,15.1,0,O
V,22.4,0,O
V,70.0,0,O
V,1.5,0,O
V,0.2,0,O
V,30.0,0,O
V,40.3,0,O
V,31.0,0,O
V,55.7,0,O
V,12.8,0,O
V,13.6,0,O
V,13.1,0,O
V,0.2,0,O
V,13.2,0,O
V,2.7,0,O
V,23.4,0,O
V,4.8,0,O
V,5.8,0,O
V,2.1,0,O
V,6.2,0,O
V,4.4,0,O
V,6.7,0,O
V,0.5,0,O
V,1.5,0,O
V,9.0,0,O
V,4.2,0,O
V,5.3,0,O
V,4.7,0,O
V,60.0,0,O
V,16.0,0,O
V,25.0,0,O
V,1.0,0,O
V,25.7,0,O
V,1.9,0,O
V,6.7,0,O
V,66.3,0,O
V,1.9,0,O
V,0.5,0,O
V,20.6,0,O
V,154.8,0,O
V,156.0,0,O
V,74.0,0,O
V,519.6,0,O
V,62.0,0.01,O
V,14.0,0.01,O
V,59.4,0.01,O
V,390.0,0.01,O
V,37.7,0.01,O
V,3.5,0.02,O
V,21.5,0.03,O
V,200.0,0.10,O
V,0.3,0.10,O
V,1.6,0.10,O
V,0.6,0.10,O
V,2.9,0.10,O
V,0.7,0.10,O
V,11.7,0.10,O
V,0.7,0.10,O
V,4.1,0.10,O
V,5.2,0.10,O
V,155.0,0.10,O
V,155.0,0.10,O
V,149.2,0.10,O
V,25.0,0.10,O
V,47.8,0.10,O
V,22.1,0.10,O
V,15.0,0.10,O
V,0.3,0.10,O
V,19.2,0.10,O
V,1.9,0.10,O
V,1.7,0.10,O
V,264.3,0.10,O
V,1.5,0.10,O
V,3.7,0.50,O
V,0.7,0.50,O
V,13.7,0.50,O
V,38.5,0.50,O
V,85.7,0.51,O
V,30.4,0.51,O
V,23.7,0.51,O
V,2.8,0.51,O
V,420.1,0.51,O
V,112.2,0.51,O
V,1.7,0.51,O
V,69.5,0.54,O
V,2.7,0.56,O
V,5.8,0.56,O
V,0.9,0.57,O
V,1.4,0.57,O
V,27.0,1.00,O
V,0.6,1.00,O
V,0.7,1.00,O
V,25.0,1.00,O
V,18.9,1.00,O
